Year,Month,Date,Primary Type,Description,Location Description,Arrest,Community Area,Latitude,Longitude
2008,4,2008-04-12 19:45:00,THEFT,FROM BUILDING,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-10 17:30:00,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,76,41.977464942,-87.837700585
2008,4,2008-04-12 23:30:00,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,RESIDENCE,False,76,41.977730236,-87.846469859
2008,4,2008-04-13 11:35:00,THEFT,OVER $500,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-11 13:00:00,THEFT,FROM BUILDING,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-11 20:00:00,THEFT,OVER $500,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-13 19:00:00,THEFT,OVER $500,STREET,False,76,41.975120245999996,-87.84318729200001
2008,4,2008-04-13 16:30:00,THEFT,$500 AND UNDER,STREET,False,76,41.979240873,-87.84034953700001
2008,4,2008-04-14 01:30:00,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,76,41.959863866999996,-87.83777082299999
2008,4,2008-04-13 21:25:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,76,41.975291615,-87.841549461
2008,4,2008-04-13 04:23:00,BATTERY,SIMPLE,RESIDENCE,False,76,41.973736379,-87.84429011299999
2008,4,2008-04-09 04:30:00,BATTERY,SIMPLE,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-11 06:20:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-11 17:45:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-12 10:30:00,BATTERY,SIMPLE,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-12 18:50:00,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-13 07:10:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-14 00:00:00,ASSAULT,SIMPLE,RESIDENCE,False,76,41.965124871,-87.839123631
2008,4,2008-04-12 15:00:00,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,76,41.973756056999996,-87.84311316899999
2008,4,2008-04-10 13:00:00,BATTERY,SIMPLE,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-10 08:35:00,BATTERY,SIMPLE,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2008,4,2008-04-10 17:13:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-10 16:30:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-11 05:40:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-10 23:00:00,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,76,41.976290414,-87.905227221
2008,4,2008-04-14 21:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,76,41.979247715,-87.84002583799999
2008,4,2008-04-14 19:00:00,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,False,76,41.975141996,-87.841855849
2008,4,2008-04-13 15:25:00,CRIMINAL TRESPASS,TO STATE SUP LAND,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2008,4,2008-04-13 17:15:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-14 06:29:00,CRIMINAL TRESPASS,TO STATE SUP LAND,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2008,4,2008-04-14 09:30:00,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-15 19:14:00,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,76,41.977609479,-87.846467101
2008,4,2008-04-16 19:25:00,BATTERY,SIMPLE,PARK PROPERTY,False,76,41.978691988,-87.839062876
2008,4,2008-04-15 11:40:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-17 10:30:00,THEFT,FROM BUILDING,PARKING LOT/GARAGE(NON.RESID.),False,76,41.97855782,-87.836588785
2008,4,2008-04-17 09:15:00,THEFT,FROM BUILDING,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-17 08:00:00,CRIMINAL TRESPASS,TO STATE SUP LAND,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2008,4,2008-04-17 05:18:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-15 20:40:00,THEFT,$500 AND UNDER,OTHER,False,76,41.976290414,-87.905227221
2008,4,2008-04-05 02:00:00,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-03 22:18:00,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-16 09:00:00,PUBLIC PEACE VIOLATION,OTHER VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-16 21:00:00,THEFT,FROM BUILDING,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-19 00:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,76,41.952087328000005,-87.83726860200001
2008,4,2008-04-19 14:00:00,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,76,41.97855782,-87.836588785
2008,4,2008-04-18 20:15:00,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,76,41.97855782,-87.836588785
2008,4,2008-04-18 08:45:00,ROBBERY,AGGRAVATED,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2008,4,2008-04-18 17:00:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,76,41.976840050999996,-87.83661316700001
2008,4,2008-04-18 05:30:00,THEFT,FROM BUILDING,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-18 20:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,76,41.975169925,-87.84004995299999
2008,4,2008-04-20 17:25:00,BATTERY,SIMPLE,SIDEWALK,False,76,41.975207248000004,-87.837883581
2008,4,2008-04-17 23:15:00,BATTERY,SIMPLE,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-18 18:30:00,BATTERY,SIMPLE,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-19 18:00:00,THEFT,$500 AND UNDER,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-19 21:10:00,CRIMINAL TRESPASS,TO LAND,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2008,4,2008-04-17 11:00:00,THEFT,FROM BUILDING,APARTMENT,False,76,41.973792728,-87.84142124700001
2008,4,2008-04-12 04:30:00,THEFT,OVER $500,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-17 17:30:00,THEFT,FROM BUILDING,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-14 18:19:00,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,"SCHOOL, PUBLIC, GROUNDS",True,76,41.973797081,-87.841156435
2008,4,2008-04-17 09:00:00,CRIMINAL DAMAGE,TO VEHICLE,OTHER,False,76,41.97855782,-87.836588785
2008,4,2008-04-21 08:30:00,CRIMINAL DAMAGE,TO VEHICLE,OTHER,False,76,41.974179641999996,-87.84398516700001
2008,4,2008-04-21 17:05:00,BATTERY,SIMPLE,SIDEWALK,False,76,41.966562652,-87.838443293
2008,4,2008-04-17 07:25:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2008,4,2008-04-07 21:00:00,THEFT,OVER $500,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-21 05:00:00,THEFT,OVER $500,STREET,False,76,41.976290414,-87.905227221
2008,4,2008-04-22 22:00:00,CRIMINAL DAMAGE,TO VEHICLE,OTHER,False,76,41.98110429,-87.837823157
2008,4,2008-04-22 22:00:00,THEFT,$500 AND UNDER,STREET,False,76,41.963509008,-87.83669098799999
2008,4,2008-04-20 11:20:00,ASSAULT,SIMPLE,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-20 08:01:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-21 13:25:00,CRIMINAL TRESPASS,TO STATE SUP LAND,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2008,4,2008-04-20 17:00:00,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2008,4,2008-04-14 15:00:00,THEFT,OVER $500,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-21 10:00:00,THEFT,OVER $500,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-23 21:40:00,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,False,76,41.976028686,-87.84256984299999
2008,4,2008-04-18 19:00:00,CRIMINAL DAMAGE,TO PROPERTY,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-21 13:08:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-21 19:45:00,THEFT,OVER $500,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-22 14:20:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-06 09:00:00,THEFT,FROM BUILDING,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-10 20:45:00,THEFT,FROM BUILDING,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-24 19:02:00,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,76,41.974157367,-87.84519891299999
2008,4,2008-04-24 07:15:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-24 13:20:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-24 11:30:00,PUBLIC PEACE VIOLATION,BOMB THREAT,COMMERCIAL / BUSINESS OFFICE,False,76,41.987421622,-87.84361893299999
2008,4,2008-04-21 18:25:00,BATTERY,SIMPLE,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-23 13:30:00,THEFT,$500 AND UNDER,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-23 20:00:00,THEFT,OVER $500,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-25 08:00:00,THEFT,FROM BUILDING,RESIDENCE,False,76,41.97602679,-87.84276844799999
2008,4,2008-04-25 16:00:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,76,41.976840050999996,-87.83661316700001
2008,4,2008-04-25 22:00:00,THEFT,FROM BUILDING,RESIDENCE,False,76,41.975990696,-87.84460017399999
2008,4,2008-04-25 09:15:00,THEFT,$500 AND UNDER,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-26 04:00:00,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,76,41.976290414,-87.905227221
2008,4,2008-04-18 22:00:00,THEFT,FROM BUILDING,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-26 23:30:00,BATTERY,AGGRAVATED: OTHER DANG WEAPON,OTHER,False,76,41.974333312,-87.84398399
2008,4,2008-04-25 18:00:00,CRIMINAL DAMAGE,TO VEHICLE,OTHER,False,76,41.976840050999996,-87.83661316700001
2008,4,2008-04-23 11:00:00,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,76,41.981051826,-87.839658835
2008,4,2008-04-27 17:30:00,THEFT,OVER $500,STREET,False,76,41.962555391,-87.842754139
2008,4,2008-04-25 15:00:00,BATTERY,SIMPLE,CTA PLATFORM,False,76,41.981480365,-87.83658078200001
2008,4,2008-04-26 13:30:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,76,41.976840050999996,-87.83661316700001
2008,4,2008-04-25 23:30:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,COMMERCIAL / BUSINESS OFFICE,False,76,41.979568733,-87.846441144
2008,4,2008-04-28 17:30:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,76,41.96232457,-87.838207682
2008,4,2008-04-22 12:15:00,THEFT,$500 AND UNDER,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-24 20:50:00,CRIMINAL TRESPASS,TO STATE SUP LAND,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2008,4,2008-04-25 08:20:00,ASSAULT,SIMPLE,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-26 11:00:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,76,41.962326727,-87.83807162299999
2008,4,2008-04-14 00:01:00,CRIMINAL DAMAGE,TO PROPERTY,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-25 18:00:00,THEFT,$500 AND UNDER,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-25 13:05:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-26 00:30:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-26 17:15:00,BATTERY,SIMPLE,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-26 05:40:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-28 17:00:00,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,76,41.971550568000005,-87.846538986
2008,4,2008-04-24 14:00:00,THEFT,OVER $500,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-27 12:10:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-25 19:15:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-26 11:17:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-21 14:30:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-26 21:45:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-26 23:57:00,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2008,4,2008-04-29 11:40:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-29 05:02:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-28 20:45:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-28 18:08:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-28 14:55:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-27 19:00:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-27 16:30:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-28 11:20:00,CRIMINAL TRESPASS,TO LAND,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2008,4,2008-04-29 10:30:00,CRIMINAL TRESPASS,TO STATE SUP LAND,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2008,4,2008-04-29 11:00:00,CRIMINAL TRESPASS,TO STATE SUP LAND,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2008,4,2008-04-29 16:55:00,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-30 03:30:00,BATTERY,SIMPLE,OTHER,False,76,41.97852489,-87.83658904100001
2008,4,2008-04-28 02:00:00,BATTERY,SIMPLE,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-30 06:45:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-30 09:10:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-28 19:00:00,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,76,41.977609479,-87.846467101
2008,4,2008-04-30 20:00:00,THEFT,FROM BUILDING,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-20 09:00:00,THEFT,OVER $500,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2008,4,2008-04-28 00:01:00,THEFT,FROM BUILDING,APARTMENT,False,76,41.975140243,-87.842087549
2008,4,2008-04-07 15:00:00,THEFT,$500 AND UNDER,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-29 23:05:00,NARCOTICS,POSS: COCAINE,STREET,True,76,41.973823797,-87.839071097
2008,4,2008-04-25 16:00:00,THEFT,POCKET-PICKING,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-06 12:00:00,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-12 18:00:00,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2008,4,2008-04-14 20:00:00,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",PARKING LOT/GARAGE(NON.RESID.),False,76,41.976290414,-87.905227221
2008,4,2008-04-23 15:30:00,DECEPTIVE PRACTICE,FORGERY,OTHER,False,76,41.976290414,-87.905227221
2008,4,2008-04-19 15:00:00,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-30 23:00:00,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-23 23:50:00,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",PARKING LOT/GARAGE(NON.RESID.),True,76,41.976290414,-87.905227221
2008,4,2008-04-25 11:00:00,DECEPTIVE PRACTICE,BOGUS CHECK,CREDIT UNION,False,76,42.008885217,-87.906473187
2008,4,2008-04-05 19:30:00,THEFT,FROM BUILDING,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,4,2008-04-23 00:01:00,THEFT,FINANCIAL ID THEFT:$300 &UNDER,GAS STATION,False,76,41.976289557,-87.846477155
2008,4,2008-04-21 00:00:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,76,41.975140243,-87.842087549
2008,5,2008-05-15 06:50:00,CRIMINAL DAMAGE,TO VEHICLE,AIRPORT/AIRCRAFT,False,76,,
2008,5,2008-05-07 13:00:00,THEFT,OVER $500,OTHER,True,76,,
2008,5,2008-05-26 15:00:00,THEFT,FROM BUILDING,AIRPORT/AIRCRAFT,False,76,,
2008,5,2008-05-23 18:30:00,ASSAULT,SIMPLE,STREET,False,76,41.963509008,-87.83669098799999
2008,5,2008-05-01 12:00:00,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,APARTMENT,False,76,41.974229345,-87.84277121
2008,5,2008-05-01 09:25:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,5,2008-05-01 10:30:00,BATTERY,SIMPLE,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2008,5,2008-05-01 16:34:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,5,2008-05-01 19:41:00,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,76,41.962298818,-87.83669303200001
2008,5,2008-05-01 19:41:00,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,76,41.962298818,-87.83669303200001
2008,5,2008-05-02 00:30:00,BATTERY,SIMPLE,SIDEWALK,True,76,41.978086970999996,-87.84646714200001
2008,5,2008-05-02 19:50:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,76,41.974157367,-87.84519891299999
2008,5,2008-05-01 23:00:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,76,41.962169844,-87.83669403399999
2008,5,2008-05-02 05:00:00,THEFT,FROM BUILDING,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,5,2008-05-03 14:00:00,THEFT,POCKET-PICKING,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,5,2008-05-03 22:00:00,THEFT,$500 AND UNDER,STREET,False,76,41.975988484,-87.84472522899999
2008,5,2008-05-04 16:30:00,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,76,41.97855782,-87.836588785
2008,5,2008-05-04 17:45:00,BATTERY,SIMPLE,OTHER,False,76,41.977464942,-87.837700585
2008,5,2008-05-05 13:00:00,THEFT,OVER $500,STREET,False,76,41.980149081,-87.840320464
2008,5,2008-05-06 00:00:00,THEFT,$500 AND UNDER,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,5,2008-05-05 03:15:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,76,41.978339634,-87.840084335
2008,5,2008-05-05 06:00:00,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,False,76,41.97602679,-87.84276844799999
2008,5,2008-05-04 22:00:00,THEFT,OVER $500,OTHER,False,76,41.975120403000005,-87.843224066
2008,5,2008-05-03 06:54:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,5,2008-05-03 05:10:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,5,2008-05-03 12:44:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,5,2008-05-03 13:00:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,5,2008-05-02 15:56:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,5,2008-05-02 10:09:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,5,2008-05-02 11:35:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,5,2008-05-03 11:07:00,THEFT,OVER $500,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,5,2008-05-02 12:10:00,CRIMINAL TRESPASS,TO STATE SUP LAND,AIRPORT/AIRCRAFT,True,76,41.976290414,-87.905227221
2008,5,2008-05-02 11:30:00,ASSAULT,SIMPLE,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,5,2008-05-04 20:20:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,5,2008-05-07 00:00:00,THEFT,OVER $500,STREET,False,76,41.981106764,-87.83776061399999
2008,5,2008-05-06 21:05:00,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,76,41.981109048,-87.83765393700001
2008,5,2008-05-06 20:30:00,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,RESIDENCE,True,76,41.981109048,-87.83765393700001
2008,5,2008-05-07 23:00:00,PUBLIC PEACE VIOLATION,ARSON THREAT,RESIDENCE,False,76,41.961330022,-87.838579381
2008,5,2008-05-05 10:30:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,5,2008-05-05 13:30:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,5,2008-05-05 13:30:00,CRIMINAL DAMAGE,TO VEHICLE,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,5,2008-05-05 22:45:00,CRIMINAL DAMAGE,TO VEHICLE,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,5,2008-05-06 07:40:00,CRIMINAL DAMAGE,TO VEHICLE,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,5,2008-05-06 07:40:00,CRIMINAL DAMAGE,TO VEHICLE,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
2008,5,2008-05-06 14:10:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,False,76,41.976290414,-87.905227221
